name,hasCustomObject,keyPrefix,label,labelPlural,createable,updateable,deletable,activateable,associateEntityType,associateParentEntity,compactLayoutable,custom,customSetting,deepCloneable,defaultImplementation,deprecatedAndHidden,feedEnabled,hasSubtypes,idEnabled,implementedBy,implementsInterfaces,isInterface,isSubtype,layoutable,mergeable,mruEnabled,networkScopeFieldName,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,DescribeFields,RecordTypeInfos,searchLayoutable,dataTranslationEnabled
UserProvAccountStaging,,0HY,User Provisioning Account Staging,User Provisioning Account Stagings,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,true,,,,
UserProvisioningConfig,,0Je,User Provisioning Config,User Provisioning Configs,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
UserProvisioningLog,,0Hs,User Provisioning Log,User Provisioning Logs,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,true,,,,
UserProvisioningRequest,true,0HP,User Provisioning Request,User Provisioning Requests,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,true,,,,
UserProvisioningRequestOwnerSharingRule,,,User Provisioning Request Owner Rule,User Provisioning Request Owner Rule,true,true,true,false,OwnerSharingRule,UserProvisioningRequest,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
UserProvMockTarget,,0HX,User Provisioning Mock Target,User Provisioning Mock Targets,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,true,,,,
UserRecordAccess,,,User Record Access,User Record Access,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,false,false,,false,,,,
UserRole,,00E,Role,Role,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,,false,,,,
UserServicePresence,true,0R1,User Presence,User Presences,false,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,true,true,,,,
UserServicePresence__c,true,a85,UserServicePresence__c,UserServicePresence__c,true,true,true,false,,,true,true,false,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,false,true,true,,,,
UserServicePresence__OwnerSharingRule,,,Owner Rule: UserServicePresence__c,Owner Rule: UserServicePresence__c,true,true,true,false,OwnerSharingRule,UserServicePresence__c,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
UserServicePresenceOwnerSharingRule,,,User Presence Owner Rule,User Presence Owner Rule,true,true,true,false,OwnerSharingRule,UserServicePresence,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
UserSetupEntityAccess,,0g2,User Setup Entity Access,User Permission Access,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,false,false,false,false,false,,true,false,false,false,,false,,,,
UserSharedFeature,,2US,User Shared Feature,User Shared Features,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,false,false,,false,,,,
UserTeamMember,,00p,User Team Member,User Team Member,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
UserTerritory2Association,true,0R0,User Territory Association,User Territory Associations,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,true,false,,,,
UserWorkList,,0WS,UserWorkList,UserWorkLists,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,true,,,,
UserWorkListItem,,0WT,UserWorkListItem,UserWorkListItems,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,true,,,,
UserWorkListOwnerSharingRule,,,UserWorkList Owner Rule,UserWorkList Owner Rule,true,true,true,false,OwnerSharingRule,UserWorkList,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
vbtapp__TrialforceSetupScript__mdt,true,m00,Trialforce Setup Script,Trialforce Setup Scripts,false,false,false,false,,,false,true,false,false,,false,false,false,true,,,false,false,true,false,true,,true,false,true,false,,false,,,,
Vehicle,true,0vL,Vehicle,Vehicles,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
VehicleAssetCrbnFtprnt,true,6yg,Vehicle Asset Carbon Footprint,Vehicle Asset Carbon Footprints,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
VehicleAssetCrbnFtprntOwnerSharingRule,,,Vehicle Asset Carbon Footprint Owner Rule,Vehicle Asset Carbon Footprint Owner Rule,true,true,true,false,OwnerSharingRule,VehicleAssetCrbnFtprnt,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
VehicleAssetEmssnSrc,true,3iv,Vehicle Asset Emissions Source,Vehicle Asset Emissions Sources,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
VehicleAssetEmssnSrcCnfg,,0vS,Vehicle Asset Emission Source Record Type Config,Vehicle Asset Emission Source Record Type Configs,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,false,true,false,,false,,,,
VehicleAssetEmssnSrcOwnerSharingRule,,,Vehicle Asset Emissions Source Owner Rule,Vehicle Asset Emissions Source Owner Rule,true,true,true,false,OwnerSharingRule,VehicleAssetEmssnSrc,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
VehicleAssetEnrgyUse,true,6Wo,Vehicle Asset Energy Use,Vehicle Asset Energy Use,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
VehicleAssetEnrgyUseOwnerSharingRule,,,Vehicle Asset Energy Use Owner Rule,Vehicle Asset Energy Use Owner Rule,true,true,true,false,OwnerSharingRule,VehicleAssetEnrgyUse,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
VehicleDefinition,true,1Pq,Vehicle Definition,Vehicle Definitions,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
VendorCallCenterStatusMap,,6oM,Vendor Call Center Status Mapping,Vendor Call Center Status Mappings,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
VideoCall,true,6qr,Video Call,Video Calls,true,true,true,false,,,true,false,false,false,,false,true,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
VideoCallOwnerSharingRule,,,Video Call Owner Rule,Video Call Owner Rule,true,true,true,false,OwnerSharingRule,VideoCall,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
VideoCallParticipant,true,1af,Video Call Participant,Video Call Participants,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
VideoCallRecording,true,3Qh,Video Call Recording,Video Call Recordings,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,true,,true,true,true,true,true,true,,,,
VideoVendorAdminConsent,,8c4,Video Vendor Admin Consent,Video Vendor Admin Consents,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
Visit,true,0Z5,Visit,Visits,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
VisitedParty,true,0eV,Visited Party,Visited Parties,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
Visitor,true,0eW,Visitor,Visitors,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
VisitOwnerSharingRule,,,Visit Owner Rule,Visit Owner Rule,true,true,true,false,OwnerSharingRule,Visit,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
VisualforceAccessMetrics,,0OP,Visualforce Access Metric,Visualforce Access Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
VoiceCall,true,0LQ,Voice Call,Voice Calls,false,true,true,false,,,true,false,false,false,,false,true,false,true,,EngagementInterface,false,false,true,false,true,,true,true,true,true,true,false,,,true,
VoiceCallMetrics,,0il,Voice Call Metric,Voice Calls Metrics,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
VoiceCallOwnerSharingRule,,02e,Voice Call Owner Rule,Voice Call Owner Rule,true,true,true,false,OwnerSharingRule,VoiceCall,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
VoiceCallRecording,,0Ox,Voice Call Recording,Voice Call Recordings,false,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
VoiceChnlInteractionEvent,,0gD,Voice Channel Interaction Event,Voice Channel Interaction Events,false,false,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,true,,,,
VoiceChnlInteractionEventOwnerSharingRule,,,Voice Channel Interaction Event Owner Rule,Voice Channel Interaction Event Owner Rule,true,true,true,false,OwnerSharingRule,VoiceChnlInteractionEvent,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
VoiceChnlIntrctnDtlEvent,,0gK,Voice Channel Interaction Detail Event,Voice Channel Interaction Detail Events,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
VoiceOrgSetting,,0ac,Voice Org Setting,Voice Org Settings,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
VoiceVendorInfo,,0L1,Voice Vendor Info,Voice Vendor Infos,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,false,true,false,,false,,,,
VoiceVendorLine,,0LF,Voice Vendor Line,Voice Vendor Lines,false,false,false,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
VoiceVendorLineOwnerSharingRule,,,Voice Vendor Line Owner Rule,Voice Vendor Line Owner Rule,true,true,true,false,OwnerSharingRule,VoiceVendorLine,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
Vote,,083,Vote,Votes,true,true,true,false,,,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
Voucher,true,0kD,Voucher,Vouchers,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
VoucherDefinition,true,2Xa,Voucher Definition,Voucher Definitions,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
VoucherDefinitionOwnerSharingRule,,,Voucher Definition Owner Rule,Voucher Definition Owner Rule,true,true,true,false,OwnerSharingRule,VoucherDefinition,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
VoucherOwnerSharingRule,,,Voucher Owner Rule,Voucher Owner Rule,true,true,true,false,OwnerSharingRule,Voucher,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
VRA_SDO__c,true,a7I,Visual Remote Assistant - SDO,Visual Remote Assistant - SDO,true,true,true,false,,,false,true,true,false,,false,false,false,true,,,false,false,true,false,false,,true,true,true,true,,true,,,true,
VRA_SDO__OwnerSharingRule,,,Owner Rule: Visual Remote Assistant - SDO,Owner Rule: Visual Remote Assistant - SDO,true,true,true,false,OwnerSharingRule,VRA_SDO__c,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
Waitlist,true,11w,Waitlist,Waitlists,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,true
WaitlistOwnerSharingRule,,,Waitlist Owner Rule,Waitlist Owner Rule,true,true,true,false,OwnerSharingRule,Waitlist,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
WaitlistParticipant,true,12o,Waitlist Participant,Waitlist Participants,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,true
WaitlistServiceResource,true,11y,Waitlist Service Resource,Waitlist Service Resources,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
WaitlistWorkType,true,12e,Waitlist Work Type,Waitlist Work Types,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
WarrantyTerm,true,4V3,Warranty Term,Warranty Terms,true,true,true,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,true,,,true,
WarrantyTermOwnerSharingRule,,,Warranty Term Owner Rule,Warranty Term Owner Rule,true,true,true,false,OwnerSharingRule,WarrantyTerm,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
WasteFootprint,true,77O,Waste Footprint,Waste Footprints,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
WasteFootprintItem,true,675,Waste Footprint Item,Waste Footprint Items,false,false,false,false,,,true,false,false,false,,false,false,false,true,,,false,false,true,false,true,,true,true,true,true,true,false,,,true,
WasteFootprintOwnerSharingRule,,,Waste Footprint Owner Rule,Waste Footprint Owner Rule,true,true,true,false,OwnerSharingRule,WasteFootprint,false,false,false,false,,false,false,false,true,,,false,false,false,false,false,,true,true,true,false,,false,,,,
